Issue Date,Badge Class Name,Student_ID_anonymised,Narrative,Expiration Date,Claim Code Used,Revoked,Revocation Reason,Recipient Type,Image Url
2025-08-12T04:36:22.801Z,Intrapreneurship Fundamentals,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/RaCa5ERURrGCoKChbbll-Q/image
2025-08-12T04:36:22.796Z,Intrapreneurship Fundamentals,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/LLAMJF2mQbyGdxpakphgoQ/image
2025-08-12T04:36:22.784Z,Intrapreneurship Fundamentals,,,,,TRUE,Manually revoked by Issuer,email,https://api.au.badgr.io/public/assertions/GTCX6-QmQvSFjCDMDSTVVg/image
2025-08-12T04:36:22.776Z,Intrapreneurship Fundamentals,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/wVPdFUsxSUalm8bGu3Fvcg/image
2025-08-12T04:36:22.766Z,Intrapreneurship Fundamentals,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/J4jat_dFT5uo5qMfdA2I0w/image
2025-08-12T04:36:22.747Z,Intrapreneurship Fundamentals,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/SWyk7we_ROKF5uOhOPq37Q/image
2025-08-12T04:36:22.740Z,Intrapreneurship Fundamentals,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/RfymjSrfQ2SniquMTy6t8Q/image
2025-08-12T04:36:22.723Z,Intrapreneurship Fundamentals,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/NkAAgpZES-awRGQb4D6qKg/image
2025-08-12T04:36:22.723Z,Intrapreneurship Fundamentals,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/OZoYKc_DRbKoerqzUVKSxw/image
2025-08-12T04:36:22.719Z,Intrapreneurship Fundamentals,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/x_jynqm2TXejfTHdKd_G8A/image
2025-08-12T04:36:22.708Z,Intrapreneurship Fundamentals,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/qI8HLUlaR9ap8n-aWa-CrQ/image
2025-08-12T04:36:22.702Z,Intrapreneurship Fundamentals,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/QMQ_ibJvS22A46TT-KbOIQ/image
2025-08-12T04:36:22.690Z,Intrapreneurship Fundamentals,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/7NtrYj4QT5O6UR0NZ5ir9w/image
2025-08-12T04:36:22.667Z,Intrapreneurship Fundamentals,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/qnRg0W_FQ9uUq6ZcB0jsBw/image
2025-08-12T04:36:22.491Z,Intrapreneurship Fundamentals,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/OfHwu8JaQsyVzD9r5_Osgw/image
2025-08-12T04:36:22.488Z,Intrapreneurship Fundamentals,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/jsyl5eHCTXumFq2ufYz3Hg/image
2025-08-12T04:36:22.487Z,Intrapreneurship Fundamentals,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/GuOE7BjKTACgO8S6x5G61g/image
2025-08-07T22:00:00Z,Intrapreneurship Fundamentals,,,,,TRUE,Manually revoked by Issuer,email,https://api.au.badgr.io/public/assertions/08v9ofEeR_aVJyakKpSavw/image
2025-08-07T22:00:00Z,Intrapreneurship Fundamentals,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/jXpSuNDTSGCHyI0N2h0GIQ/image
2025-08-07T00:03:31.289Z,Indigenous and Other Sovereignties,STUD_277,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/O45HSux-RAqKmxUkRDBOig/image
2025-08-07T00:03:30.739Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/AtwCfglTTaS-QATCEOHBXA/image
2025-08-07T00:03:30.728Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/t788JyA6QUavJBwiSFSddw/image
2025-08-07T00:03:30.646Z,Indigenous and Other Sovereignties,STUD_260,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/djldh7zFQY-NMn6H4Gk0qQ/image
2025-08-07T00:03:30.638Z,Indigenous and Other Sovereignties,STUD_125,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/X1RnZpIOR4ipymYQhujBjg/image
2025-08-07T00:03:30.635Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/PpWbc9U0Rrifw1Cf9dpYtw/image
2025-08-07T00:03:30.632Z,Indigenous and Other Sovereignties,STUD_201,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/zuyj_3UxQxGesY_F0hk9CQ/image
2025-08-07T00:03:30.610Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/DECh6nGETSyeeN7O9EgPpg/image
2025-08-07T00:03:30.608Z,Indigenous and Other Sovereignties,STUD_142,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/0vPVxmTeQw6NI1DFh1dn1Q/image
2025-08-07T00:03:30.607Z,Indigenous and Other Sovereignties,STUD_083,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/nVyNFXaeRN23ndluL6rwVw/image
2025-08-07T00:03:30.606Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/ETjjP8kOSn29E0PjL--jmA/image
2025-08-07T00:03:30.605Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/fj9gdgacTmKLliJYL03_ZA/image
2025-08-07T00:03:30.600Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/hQ2kFrAbRkGum4M51-Du_Q/image
2025-08-07T00:03:30.596Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/9WNyGH8mQymAkfftqI8h-Q/image
2025-08-07T00:03:30.585Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/G7waxxU8REenkdZ9ZPhbxA/image
2025-08-07T00:03:30.585Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/8Jut1R2PQIiczkyrOSHzmQ/image
2025-08-07T00:03:30.584Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/sryXYkGCS5e_PlGmY7KI5A/image
2025-08-07T00:03:30.582Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/bMOqKGKWRpmx6Te3Kb1TDA/image
2025-08-07T00:03:30.574Z,Indigenous and Other Sovereignties,STUD_058,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/BjrA6tOFQHi_UUydgLbJbA/image
2025-08-07T00:03:30.569Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/cVIWO-KOR86Dujqii1V3Jg/image
2025-08-07T00:03:30.567Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/AyA6a5TQRhS9_LqLQrIlbA/image
2025-08-07T00:03:30.566Z,Indigenous and Other Sovereignties,STUD_026,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/ndcONVJ5RJKQf3wxdaqEzg/image
2025-08-07T00:03:30.564Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/oYi9LkV0RmqEj6oCqVcwWw/image
2025-08-07T00:03:30.545Z,Indigenous and Other Sovereignties,STUD_018,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/MVj073bCS8uq-13s6srShQ/image
2025-08-07T00:03:30.529Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/wkyRfLbjRsqJh95KY2VmnQ/image
2025-08-07T00:03:30.527Z,Indigenous and Other Sovereignties,STUD_143,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/E1NmrJbjS5yqNlfn2eVhxw/image
2025-08-07T00:03:30.495Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/1-Btk_oYQtmvCSfE_d4BKA/image
2025-08-07T00:03:30.452Z,Indigenous and Other Sovereignties,STUD_157,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/Cywom5PsSW68zD_GgnRMxg/image
2025-08-07T00:03:30.428Z,Indigenous and Other Sovereignties,STUD_361,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/y6nkkxdZQLmyL-zX_mIR4Q/image
2025-08-07T00:03:30.360Z,Indigenous and Other Sovereignties,STUD_212,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/fgvQFIJkSBWMqSMEpQwWrg/image
2025-08-07T00:03:30.360Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/Gvp2eOO2QNWZ0Pw_H5_DDQ/image
2025-08-07T00:03:30.245Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/VfvpjOw6RH6KWZhMyTj5Og/image
2025-08-07T00:03:30.198Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/ARLVW6ptTRe-_obumtXB_w/image
2025-08-07T00:03:30.193Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/j3ylfvGNTLiUTnhJboJP8g/image
2025-08-05T04:04:51.106Z,Indigenous and Other Sovereignties,STUD_184,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/LqfGj9wSTYmj8yCdf-zgWg/image
2025-08-05T04:04:51.075Z,Indigenous and Other Sovereignties,STUD_156,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/4ESienOmS4iffB-OBoI7-A/image
2025-08-05T04:04:51.052Z,Indigenous and Other Sovereignties,STUD_303,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/ywsHC8xnSCSkTZ9GbW1_6w/image
2025-08-05T04:04:51.040Z,Indigenous and Other Sovereignties,STUD_233,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/9_alo98gTGS23lk8iQ9ogg/image
2025-08-05T04:04:51.035Z,Indigenous and Other Sovereignties,STUD_021,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/OydFvBFLQPmEQndGaN0KeA/image
2025-08-05T04:04:51.031Z,Indigenous and Other Sovereignties,STUD_056,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/sIA747W_TN-KOv8hhtECow/image
2025-08-05T04:04:51.014Z,Indigenous and Other Sovereignties,STUD_222,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/xupAtGKjRcGzjGaAQXT09A/image
2025-08-05T04:04:51.012Z,Indigenous and Other Sovereignties,STUD_322,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/vHtl8fRQSyGfEZo7011tUg/image
2025-08-05T04:04:51.010Z,Indigenous and Other Sovereignties,STUD_014,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/La_FGUYcRhaYGW3KDcvUiA/image
2025-08-05T04:04:51.010Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/_fenBpOSQOama7llKFFYZw/image
2025-08-05T04:04:50.998Z,Indigenous and Other Sovereignties,STUD_306,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/ytc8VNA9QcC8ykmLOtyAFQ/image
2025-08-05T04:04:50.992Z,Indigenous and Other Sovereignties,STUD_110,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/boFfMpntRuqARvFoFcv31g/image
2025-08-05T04:04:50.981Z,Indigenous and Other Sovereignties,STUD_283,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/QnPPHQ96ToipIvofTeS8vA/image
2025-08-05T04:04:50.957Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/BZ1nI8TaSfKuBM19fC1-Pw/image
2025-08-05T04:04:50.758Z,Indigenous and Other Sovereignties,STUD_080,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/AhKXoS2yT3mq5oGbxCf1Og/image
2025-08-05T04:04:50.757Z,Indigenous and Other Sovereignties,STUD_308,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/KcxW9Nx3QZivb7z8GoLAZg/image
2025-08-05T04:04:50.753Z,Indigenous and Other Sovereignties,STUD_229,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/585Jvda2TCSjknIcDd3kYQ/image
2025-08-05T04:04:50.735Z,Indigenous and Other Sovereignties,STUD_282,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/ctOPaFyTRY2SVwjCl_knZA/image
2025-08-05T04:04:50.726Z,Indigenous and Other Sovereignties,STUD_102,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/Tiz5y9iQR1iaphwRMg7BnQ/image
2025-08-05T04:04:50.721Z,Indigenous and Other Sovereignties,STUD_342,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/83u4PDjGQOa5YwcGh0lXLg/image
2025-08-05T03:48:46.806Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/8-V9n-aWSjKDe7Nwuy1heA/image
2025-08-05T03:48:46.759Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/96fGMjfHSsS1Jb-6LUiYwg/image
2025-08-05T03:48:46.752Z,Indigenous and Other Sovereignties,STUD_085,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/0jpj89z1T5agmJ-XETTZrQ/image
2025-08-05T01:05:13.714Z,Practical Use of AI in Healthcare,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/C4ydGBdjQ5mlHf61NVXCFA/image
2025-08-05T01:05:13.709Z,Practical Use of AI in Healthcare,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/j_RcJOLCSOikfZg-BghRNw/image
2025-08-05T01:05:13.709Z,Practical Use of AI in Healthcare,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/KwsD3zJ7Tiido1SndgdAqg/image
2025-08-05T01:05:13.694Z,Practical Use of AI in Healthcare,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/H16NUrpIRwaKjr_g5OydqQ/image
2025-08-05T01:05:13.692Z,Practical Use of AI in Healthcare,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/hMsEYG5UTGC62CsdV-0Qcw/image
2025-08-05T01:05:13.690Z,Practical Use of AI in Healthcare,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/2-Qda09QRMWz-5VmXtQpzg/image
2025-08-05T01:05:13.677Z,Practical Use of AI in Healthcare,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/TNCc4avpRxi3IEVj9R_hqg/image
2025-08-05T01:05:13.668Z,Practical Use of AI in Healthcare,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/7eNCIGJBQOOHzjNvBDGfIA/image
2025-08-05T01:05:13.660Z,Practical Use of AI in Healthcare,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/ygd5kEDMRrK86lhOeaDylg/image
2025-08-04T22:00:00Z,Practical Use of AI in Healthcare,,,,,TRUE,Manually revoked by Issuer,email,https://api.au.badgr.io/public/assertions/-8tlsXjlQ_u4ffGnnP8Y6A/image
2025-08-04T22:00:00Z,Practical Use of AI in Healthcare,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/n_p59UKkSIukqJS7cmv0dg/image
2025-08-04T22:00:00Z,Practical Use of AI in Healthcare,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/ymwi9T7KQsWBJYNyaSSpmQ/image
2025-08-04T22:00:00Z,Practical Use of AI in Healthcare,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/Aj-kHzWlSaeV_rLFWEbM_g/image
2025-08-04T22:00:00Z,Practical Use of AI in Healthcare,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/OIZ4jrB7QAC9a5-64BbZPQ/image
2025-08-04T22:00:00Z,Practical Use of AI in Healthcare,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/PfaJFWoMQ4ebTMdQwoRk1w/image
2025-08-04T22:00:00Z,Practical Use of AI in Healthcare,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/GliSq2E8TCqa5MYCBb297g/image
2025-08-04T22:00:00Z,Practical Use of AI in Healthcare,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/byrCQqnhS5-4srps5V45Xg/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/ui4wCOEEQCy4zsvPKrqEHw/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/J7KwD245RY-yQczEa0H0Kw/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/TgzgumgYRSCGSF1iDXxskQ/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/wdbNNUZYRQyN_Gy1HM7YNQ/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/tksu-AaOQa-oUK7AYZXfdQ/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/E-fQlumEQJmkw6Xz3UOghw/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/HnI1jbD1QE20qhj2sdVomw/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/ki1zDmkmTpiRGPjAcAGJYA/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/cDiRADuDT9m3yQV9Za2Ibw/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/vUou17qtQPCqOyHd8NGpIA/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/8FfUWxD2S_-Gg8jYWMLJ3w/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/ActFQExYSs6_70rA0SHvqQ/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/o1gcash4TdGfaISYgdkJ1w/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/bCZaADS4Qvi74zuHgvRZDw/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/8kyqNe5XSzabuChpqKHYUw/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/oCrn1GitRi6ckJMyBjNcyg/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/MAjxOo7HRuKaFMacVL2NeQ/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/8v_AcSTTS8qw6HfJ2HJx6A/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/Bh_VckphQhC_Sut_isDCYA/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/5zETud55QMuZQ3wZlCYCDQ/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/eE1AmK0BTJ6McXKGr4Js5A/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/6-NoNFphSP6sZh2yguUQRg/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/YsFt5msXSOykkMaHFl4wQA/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/Hdv6knKRTj6LQE4CYq-OuQ/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/VUtuj16ISriTJ272MLOWvg/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/N_fJgtWlTVK8az6jnF8JZQ/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/Ew07URkeTFqmpRaPXCT_4Q/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/UTjC2rBkRZm7Q5t-7kHTaQ/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/X6ESfGn_ReSNRci3GJVyOw/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/WjC4VEEESEmTwVbSmNvbVw/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/VeU7JndMSiu6xso-pMYvag/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/L-T1cD_FRx-cN_sDknUyoQ/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/LrRRQ5jFT1-JwQbm8uepbw/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/kS9OFp_vRkSNGD34hJpPDA/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/RPgGEns9TEWRBFw9pAUZCg/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/SuYBI-DCSye4_yXeIH_1iQ/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/kN0ftipVSRyuFCDOUnZhIg/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/fmsUV7vISLSqCVi3e00izQ/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/Vrn1ijnLRR6zPNjJVgb7gA/image
2025-07-25T04:19:00Z,Advanced Network Countermeasures,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/lw668KdwSYmRWwp1MHQKSw/image
2025-07-24T22:00:00Z,Understanding Treaty,STUD_136,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/cyhZ1jISQLiqfwNCoMF5fw/image
2025-07-24T14:00:00Z,Persuasion for Policymakers,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/26hXjmhbQ_W09Xq3eesdPA/image
2025-07-24T14:00:00Z,Persuasion for Policymakers,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/KlwVNL2KSue-3fayU1oeHw/image
2025-07-24T14:00:00Z,Persuasion for Policymakers,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/0_Ix3OQoRa6s1hrxKa5O3w/image
2025-07-24T14:00:00Z,Persuasion for Policymakers,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/ZJIjBf-sQ-6ckzZVEhmMMg/image
2025-07-24T14:00:00Z,Persuasion for Policymakers,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/Lfc-fWauRLKTVkm_83CdCA/image
2025-07-24T14:00:00Z,Persuasion for Policymakers,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/dHKOrSF8SUKdyXpAO-niPQ/image
2025-07-24T14:00:00Z,Persuasion for Policymakers,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/XZ8F86ieSgON-Swq-oIkTw/image
2025-07-24T14:00:00Z,Persuasion for Policymakers,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/6CuZ0k1jQaGdPQZ2hZFcLw/image
2025-07-24T14:00:00Z,Persuasion for Policymakers,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/uR2u-F8kTHObz7Gy3wBTFw/image
2025-07-24T14:00:00Z,Persuasion for Policymakers,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/jACiUOq9TVe0XiM2eg-NjA/image
2025-07-24T14:00:00Z,Persuasion for Policymakers,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/e0hWfGTETWmBb7B0QtKZBA/image
2025-07-24T14:00:00Z,Persuasion for Policymakers,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/YVpSVh3PRmWrGo_0UXkgZQ/image
2025-07-24T14:00:00Z,Persuasion for Policymakers,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/r7pwgALZRVu7sqbHXpXqSg/image
2025-07-24T14:00:00Z,Persuasion for Policymakers,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/Wjo2xN6_SwCl-r5c9s6yEA/image
2025-07-24T14:00:00Z,Persuasion for Policymakers,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/kLP_PNObRb2jHKmRQLUM1Q/image
2025-07-24T14:00:00Z,Persuasion for Policymakers,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/1ORe4YPuRJCszEZRpDa6-Q/image
2025-07-23T22:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/Lt0B_tMjQg6Ik8JUkpfj5Q/image
2025-07-23T22:00:00Z,Advanced Network Countermeasures,,,,,TRUE,Manually revoked by Issuer,email,https://api.au.badgr.io/public/assertions/FUlYgAn_T1mpwnmiDdFOhA/image
2025-07-23T22:00:00Z,Advanced Network Countermeasures,,,,,TRUE,Manually revoked by Issuer,email,https://api.au.badgr.io/public/assertions/Azeu9tbFSfa2BbecK7d5pQ/image
2025-07-15T22:00:00Z,Understanding Treaty,STUD_168,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/lZCHgNxvQs-azoyXw-tjFg/image
2025-07-15T22:00:00Z,Understanding Treaty,STUD_261,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/kgfVfuB_TlCD1VwEljSiow/image
2025-07-15T22:00:00Z,Understanding Treaty,STUD_101,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/h9GQ58JnR1q9oyUvxu8TKw/image
2025-07-15T22:00:00Z,Understanding Treaty,STUD_307,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/oeoObDXKSm2YnfTEtCtc-w/image
2025-07-15T22:00:00Z,Understanding Treaty,STUD_239,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/sehkVKyqRv6rCNvYNijqXg/image
2025-07-03T22:00:00Z,Understanding Treaty,STUD_114,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/JXzEeiFSQuuI3HzroZBhmw/image
2025-07-03T22:00:00Z,Understanding Treaty,STUD_008,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/jYaQ23DBTn-kHinSzEdFXg/image
2025-06-26T01:12:00Z,Network Security Analysis and Defence,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/vRh9NxrORKSTeef6Q1RaDA/image
2025-06-26T01:12:00Z,Network Security Analysis and Defence,,,,,FALSE,,email,https://api.au.badgr.io/public/assertions/tBe6G8sBTXOKzB4pjVvsdQ/image
